t;fuego;arboles;vacios
95;820;6964;8600
96;843;7013;8528
97;865;6956;8563
98;864;6962;8558
99;876;6934;8574
100;879;6864;8641
1;2409;4175;9800
2;1979;984;13421
3;310;2013;14061
4;114;3330;12940
5;65;4542;11777
6;53;5668;10663
7;44;6689;9651
8;51;7586;8747
9;48;8421;7915
10;51;9174;7159
11;52;9866;6466
12;70;10441;5873
13;92;10960;5332
14;121;11391;4872
15;133;11729;4522
16;169;11999;4216
17;204;12214;3966
18;244;12362;3778
19;295;12424;3665
20;364;12423;3597
21;423;12310;3651
22;484;12200;3700
23;532;12055;3797
24;588;11837;3959
25;625;11582;4177
26;689;11315;4380
27;744;10992;4648
28;772;10678;4934
29;811;10340;5233
30;864;9976;5544
31;896;9601;5887
32;910;9281;6193
33;927;8995;6462
34;946;8710;6728
35;948;8412;7024
36;947;8168;7269
37;902;7974;7508
38;886;7843;7655
39;847;7796;7741
40;810;7755;7819
41;744;7782;7858
42;728;7850;7806
43;732;7873;7779
44;762;7958;7664
45;794;7937;7653
46;819;7827;7738
47;813;7793;7778
48;844;7719;7821
49;874;7628;7882
50;876;7502;8006
51;874;7406;8104
52;858;7333;8193
53;841;7320;8223
54;824;7297;8263
55;857;7285;8242
56;874;7226;8284
57;871;7231;8282
58;866;7186;8332
59;831;7153;8400
60;819;7221;8344
61;820;7235;8329
62;845;7234;8305
63;840;7199;8345
64;856;7111;8417
65;880;7041;8463
66;914;6981;8489
67;890;6918;8576
68;886;6897;8601
69;900;6859;8625
70;906;6805;8673
71;919;6727;8738
72;880;6736;8768
73;850;6714;8820
74;882;6681;8821
75;890;6712;8782
76;899;6665;8820
77;841;6691;8852
78;828;6719;8837
79;811;6799;8774
80;815;6915;8654
81;834;6956;8594
82;860;6962;8562
83;879;6922;8583
84;907;6876;8601
85;891;6811;8682
86;874;6823;8687
87;867;6786;8731
88;860;6796;8728
89;846;6842;8696
90;835;6900;8649
91;882;6890;8612
92;935;6807;8642
93;969;6699;8716
94;961;6604;8819
95;930;6588;8866
96;881;6618;8885
97;868;6634;8882
98;833;6655;8896
99;806;6754;8824
100;827;6806;8751
1;2478;4152;9754
2;1969;972;13443
3;318;1962;14104
4;121;3249;13014
5;66;4435;11883
6;43;5590;10751
7;39;6629;9716
8;39;7551;8794
9;43;8344;7997
10;39;9146;7199
11;50;9835;6499
12;65;10408;5911
13;79;10917;5388
14;95;11375;4914
15;125;11731;4528
16;161;11985;4238
17;204;12242;3938
18;259;12332;3793
19;303;12422;3659
20;360;12413;3611
21;394;12372;3618
22;449;12280;3655
23;525;12135;3724
24;579;11933;3872
25;646;11670;4068
26;656;11407;4321
27;681;11174;4529
28;700;10934;4750
29;721;10708;4955
30;748;10404;5232
31;778;10163;5443
32;787;9933;5664
33;789;9720;5875
34;799;9495;6090
35;798;9304;6282
36;791;9153;6440
37;797;8963;6624
38;791;8866;6727
39;809;8720;6855
40;775;8604;7005
41;788;8589;7007
42;806;8482;7096
43;808;8378;7198
44;766;8323;7295
45;749;8255;7380
46;713;8275;7396
47;726;8282;7376
48;718;8281;7385
49;728;8305;7351
50;773;8269;7342
51;820;8176;7388
52;834;8051;7499
53;899;7925;7560
54;872;7851;7661
55;860;7776;7748
56;834;7742;7808
57;832;7663;7889
58;812;7608;7964
59;822;7567;7995
60;856;7507;8021
61;841;7490;8053
62;873;7376;8135
63;847;7352;8185
64;848;7320;8216
65;855;7337;8192
66;848;7287;8249
67;825;7291;8268
68;804;7287;8293
69;852;7278;8254
70;878;7225;8281
71;867;7150;8367
72;927;7055;8402
73;927;6932;8525
74;940;6838;8606
75;918;6787;8679
76;924;6725;8735
77;920;6725;8739
78;924;6626;8834
79;908;6528;8948
80;842;6579;8963
81;823;6601;8960
82;809;6677;8898
83;840;6717;8827
84;837;6763;8784
85;842;6779;8763
86;852;6793;8739
87;873;6717;8794
88;851;6736;8797
89;881;6739;8764
90;919;6736;8729
91;954;6655;8775
92;950;6533;8901
93;939;6428;9017
94;920;6385;9079
95;903;6427;9054
96;898;6406;9080
97;850;6463;9071
98;823;6566;8995
99;837;6629;8918
100;815;6699;8870
1;2430;4156;9798
2;1986;989;13409
3;323;2003;14058
4;132;3225;13027
5;79;4438;11867
6;57;5632;10695
7;50;6628;9706
8;45;7583;8756
9;53;8392;7939
10;59;9127;7198
11;77;9760;6547
12;91;10329;5964
13;118;10832;5434
14;135;11226;5023
15;179;11542;4663
16;223;11817;4344
17;267;11983;4134
18;309;12063;4012
19;360;12112;3912
20;405;12109;3870
21;485;11983;3916
22;544;11817;4023
23;606;11600;4178
24;672;11347;4365
25;722;11074;4588
26;752;10807;4825
27;781;10504;5099
28;794;10224;5366
29;792;9982;5610
30;782;9758;5844
31;778;9575;6031
32;766;9403;6215
33;713;9331;6340
34;681;9255;6448
35;695;9198;6491
36;691;9153;6540
37;708;9095;6581
38;737;9011;6636
39;701;8986;6697
40;678;8986;6720
41;652;9015;6717
42;697;8965;6722
43;732;8896;6756
44;768;8826;6790
45;823;8694;6867
46;851;8538;6995
47;850;8398;7136
48;868;8273;7243
49;857;8124;7403
50;870;8029;7485
51;871;7911;7602
52;863;7808;7713
53;895;7679;7810
54;882;7605;7897
55;885;7502;7997
56;905;7413;8066
57;862;7339;8183
58;845;7322;8217
59;845;7295;8244
60;838;7331;8215
61;872;7240;8272
62;910;7124;8350
63;930;7011;8443
64;925;6939;8520
65;898;6907;8579
66;876;6881;8627
67;852;6865;8667
68;854;6841;8689
69;847;6878;8659
70;853;6910;8621
71;917;6838;8629
72;888;6852;8644
73;903;6813;8668
74;954;6736;8694
75;949;6686;8749
76;956;6640;8788
77;930;6530;8924
78;925;6449;9010
79;901;6475;9008
80;859;6519;9006
81;835;6571;8978
82;834;6625;8925
83;846;6669;8869
84;850;6724;8810
85;862;6754;8768
86;890;6731;8763
87;923;6666;8795
88;937;6581;8866
89;957;6545;8882
90;942;6449;8993
91;942;6393;9049
92;898;6464;9022
93;849;6550;8985
94;821;6619;8944
95;808;6706;8870
96;793;6807;8784
97;827;6856;8701
98;843;6918;8623
99;858;6900;8626
100;902;6861;8621
1;2475;4072;9837
2;1929;975;13480
3;301;1952;14131
4;122;3195;13067
5;70;4417;11897
6;55;5579;10750
7;46;6578;9760
8;45;7466;8873
9;50;8270;8064
10;60;9029;7295
11;66;9660;6658
12;78;10244;6062
13;93;10739;5552
14;111;11197;5076
15;141;11576;4667
16;171;11875;4338
17;215;12061;4108
18;268;12184;3932
19;332;12231;3821
20;385;12181;3818
21;440;12115;3829
22;475;12023;3886
23;530;11900;3954
24;600;11674;4110
25;640;11435;4309
26;675;11171;4538
27;711;10885;4788
28;728;10636;5020
29;774;10370;5240
30;816;10049;5519
31;832;9783;5769
32;856;9499;6029
33;865;9247;6272
34;840;9023;6521
35;824;8814;6746
36;812;8679;6893
37;838;8556;6990
38;806;8434;7144
39;812;8350;7222
40;820;8200;7364
41;853;8088;7443
42;813;8026;7545
43;842;7985;7557
44;858;7862;7664
45;854;7740;7790
46;867;7657;7860
47;894;7542;7948
48;848;7474;8062
49;832;7401;8151
50;836;7431;8117
51;882;7389;8113
52;903;7296;8185
53;886;7273;8225
54;910;7204;8270
55;906;7096;8382
56;907;6998;8479
57;851;6989;8544
58;832;7024;8528
59;822;7079;8483
60;823;7085;8476
61;832;7117;8435
62;839;7126;8419
63;822;7180;8382
64;872;7161;8351
65;841;7172;8371
66;819;7229;8336
67;814;7262;8308
68;820;7311;8253
69;865;7277;8242
70;915;7164;8305
71;933;7118;8333
72;964;6993;8427
73;975;6901;8508
74;986;6779;8619
75;976;6713;8695
76;980;6543;8861
77;961;6455;8968
78;925;6396;9063
79;899;6470;9015
80;880;6511;8993
81;844;6506;9034
82;843;6590;8951
83;858;6635;8891
84;873;6670;8841
85;868;6657;8859
86;824;6723;8837
87;848;6772;8764
88;844;6776;8764
89;814;6877;8693
90;823;6923;8638
91;862;6901;8621
92;881;6867;8636
93;918;6769;8697
94;901;6768;8715
95;930;6737;8717
96;959;6684;8741
97;934;6618;8832
98;911;6550;8923
99;909;6544;8931
100;911;6531;8942
1;2415;4095;9874
2;1915;992;13477
3;304;2021;14059
4;121;3314;12949
5;74;4500;11810
6;55;5582;10747
7;50;6618;9716
8;43;7525;8816
9;42;8351;7991
10;54;9086;7244
11;61;9750;6573
12;77;10303;6004
13;100;10773;5511
14;120;11187;5077
15;129;11572;4683
16;156;11901;4327
17;199;12142;4043
18;241;12320;3823
19;310;12401;3673
20;340;12460;3584
21;384;12429;3571
22;461;12322;3601
23;515;12169;3700
24;565;11949;3870
25;599;11723;4062
26;629;11509;4246
27;640;11299;4445
28;651;11071;4662
29;661;10836;4887
30;635;10689;5060
31;639;10545;5200
32;639;10450;5295
33;640;10335;5409
34;659;10183;5542
35;677;10061;5646
36;693;9915;5776
37;701;9789;5894
38;703;9650;6031
39;728;9549;6107
40;740;9439;6205
41;750;9313;6321
42;765;9171;6448
43;777;9012;6595
44;789;8860;6735
45;811;8756;6817
46;839;8585;6960
47;857;8432;7095
48;846;8338;7200
49;862;8204;7318
50;860;8047;7477
51;838;7925;7621
52;842;7881;7661
53;835;7791;7758
54;792;7816;7776
55;809;7816;7759
56;826;7713;7845
57;861;7640;7883
58;865;7549;7970
59;829;7523;8032
60;786;7536;8062
61;794;7576;8014
62;845;7516;8023
63;832;7488;8064
64;844;7424;8116
65;841;7354;8189
66;835;7326;8223
67;816;7342;8226
68;853;7360;8171
69;865;7318;8201
70;855;7287;8242
71;858;7275;8251
72;880;7199;8305
73;877;7140;8367
74;905;7106;8373
75;890;7056;8438
76;915;7002;8467
77;921;6936;8527
78;929;6833;8622
79;901;6826;8657
80;889;6808;8687
81;907;6755;8722
82;899;6728;8757
83;900;6664;8820
84;917;6611;8856
85;916;6640;8828
86;922;6587;8875
87;893;6555;8936
88;857;6578;8949
89;825;6636;8923
90;818;6731;8835
91;883;6758;8743
92;936;6728;8720
93;961;6614;8809
94;942;6537;8905
95;901;6549;8934
96;882;6552;8950
97;887;6542;8955
98;894;6504;8986
99;847;6580;8957
100;817;6645;8922
1;2541;4126;9717
2;2036;924;13424
3;287;1925;14172
4;84;3160;13140
5;55;4445;11884
6;46;5628;10710
7;35;6675;9674
8;37;7651;8696
9;37;8490;7857
10;46;9218;7120
11;61;9813;6510
12;76;10391;5917
13;92;10893;5399
14;109;11323;4952
15;146;11682;4556
16;178;11957;4249
17;232;12163;3989
18;293;12275;3816
19;335;12314;3735
20;401;12283;3700
21;481;12188;3715
22;574;11983;3827
23;641;11706;4037
24;653;11441;4290
25;715;11164;4505
26;756;10857;4771
27;753;10583;5048
28;789;10281;5314
29;826;10002;5556
30;832;9705;5847
31;816;9495;6073
32;818;9276;6290
33;837;9077;6470
34;815;8924;6645
35;841;8772;6771
36;846;8644;6894
37;828;8520;7036
38;797;8410;7177
39;786;8353;7245
40;783;8260;7341
41;805;8192;7387
42;822;8155;7407
43;856;8046;7482
44;902;7909;7573
45;931;7752;7701
46;925;7612;7847
47;899;7509;7976
48;930;7363;8091
49;880;7285;8219
50;876;7224;8284
51;848;7166;8370
52;844;7206;8334
53;877;7135;8372
54;867;7106;8411
55;846;7128;8410
56;819;7165;8400
57;818;7189;8377
58;757;7299;8328
59;752;7367;8265
60;808;7362;8214
61;825;7353;8206
62;880;7297;8207
63;884;7273;8227
64;913;7257;8214
65;929;7159;8296
66;950;6998;8436
67;951;6880;8553
68;1002;6718;8664
69;970;6624;8790
70;894;6565;8925
71;873;6581;8930
72;881;6571;8932
73;884;6601;8899
74;858;6607;8919
75;824;6668;8892
76;780;6732;8872
77;769;6841;8774
78;807;6865;8712
79;850;6871;8663
80;856;6875;8653
81;880;6852;8652
82;840;6855;8689
83;812;6926;8646
84;881;6927;8576
85;885;6876;8623
86;885;6840;8659
87;893;6847;8644
88;886;6840;8658
89;891;6819;8674
90;924;6785;8675
91;914;6754;8716
92;914;6712;8758
93;894;6685;8805
94;898;6699;8787
95;881;6717;8786
96;892;6700;8792
97;844;6715;8825
98;853;6719;8812
99;831;6788;8765
100;874;6805;8705
1;2381;4135;9868
2;1939;960;13485
3;293;1985;14106
4;126;3228;13030
5;80;4434;11870
6;57;5572;10755
7;47;6572;9765
8;37;7485;8862
9;31;8348;8005
10;34;9092;7258
11;43;9763;6578
12;56;10374;5954
13;65;10898;5421
14;73;11389;4922
15;94;11766;4524
16;129;12055;4200
17;153;12338;3893
18;184;12523;3677
19;252;12618;3514
20;289;12707;3388
21;364;12690;3330
22;423;12623;3338
23;468;12470;3446
24;521;12328;3535
25;530;12169;3685
26;545;12001;3838
27;591;11797;3996
28;612;11598;4174
29;642;11374;4368
30;655;11152;4577
31;690;10950;4744
32;714;10711;4959
33;726;10509;5149
34;723;10260;5401
35;752;10088;5544
36;743;9900;5741
37;764;9743;5877
38;786;9558;6040
39;808;9320;6256
40;835;9094;6455
41;847;8885;6652
42;816;8764;6804
43;841;8638;6905
44;820;8483;7081
45;785;8401;7198
46;796;8313;7275
47;818;8247;7319
48;846;8102;7436
49;846;7997;7541
50;860;7890;7634
51;892;7705;7787
52;886;7610;7888
53;898;7508;7978
54;887;7367;8130
55;879;7311;8194
56;879;7257;8248
57;855;7244;8285
58;861;7250;8273
59;840;7276;8268
60;824;7250;8310
61;824;7241;8319
62;816;7274;8294
63;824;7260;8300
64;872;7191;8321
65;908;7035;8441
66;885;7019;8480
67;892;6976;8516
68;899;6950;8535
69;886;6890;8608
70;858;6934;8592
71;862;6923;8599
72;866;6885;8633
73;886;6894;8604
74;852;6918;8614
75;850;6922;8612
76;878;6853;8653
77;834;6891;8659
78;847;6963;8574
79;880;6951;8553
80;881;6951;8552
81;893;6912;8579
82;840;6917;8627
83;845;6911;8628
84;896;6868;8620
85;870;6908;8606
86;870;6920;8594
87;916;6857;8611
88;959;6760;8665
89;940;6638;8806
90;938;6553;8893
91;943;6514;8927
92;937;6489;8958
93;863;6508;9013
94;858;6575;8951
95;832;6617;8935
96;833;6686;8865
97;797;6755;8832
98;792;6872;8720
99;831;6898;8655
100;869;6916;8599
1;2477;4093;9814
2;1984;1018;13382
3;325;2028;14031
4;131;3293;12960
5;74;4487;11823
6;57;5644;10683
7;54;6660;9670
8;52;7536;8796
9;56;8373;7955
10;67;9045;7272
11;72;9685;6627
12;85;10255;6044
13;103;10811;5470
14;121;11244;5019
15;143;11592;4649
16;189;11871;4324
17;236;12081;4067
18;304;12155;3925
19;374;12139;3871
20;440;12079;3865
21;505;11984;3895
22;565;11807;4012
23;656;11567;4161
24;685;11290;4409
25;719;11059;4606
26;756;10778;4850
27;778;10513;5093
28;805;10226;5353
29;799;9990;5595
30;805;9739;5840
31;787;9539;6058
32;783;9346;6255
33;778;9171;6435
34;778;9054;6552
35;765;8928;6691
36;777;8801;6806
37;759;8739;6886
38;785;8647;6952
39;796;8515;7073
40;788;8459;7137
41;820;8369;7195
42;856;8249;7279
43;891;8141;7352
44;918;7949;7517
45;929;7775;7680
46;877;7594;7913
47;874;7506;8004
48;885;7383;8116
49;875;7346;8163
50;883;7294;8207
51;886;7235;8263
52;897;7134;8353
53;872;7101;8411
54;874;7067;8443
55;842;7018;8524
56;884;6935;8565
57;878;6909;8597
58;889;6850;8645
59;864;6889;8631
60;832;6896;8656
61;838;6977;8569
62;853;6946;8585
63;868;6938;8578
64;857;6932;8595
65;868;6948;8568
66;868;6990;8526
67;844;6967;8573
68;867;7004;8513
69;878;6938;8568
70;857;6922;8605
71;887;6896;8601
72;916;6809;8659
73;943;6712;8729
74;963;6660;8761
75;921;6606;8857
76;849;6688;8847
77;885;6714;8785
78;901;6704;8779
79;871;6691;8822
80;824;6731;8829
81;827;6772;8785
82;848;6778;8758
83;850;6807;8727
84;841;6869;8674
85;835;6932;8617
86;819;6988;8577
87;830;7028;8526
88;854;7021;8509
89;858;6996;8530
90;873;6916;8595
91;846;6846;8692
92;872;6870;8642
93;857;6850;8677
94;861;6852;8671
95;852;6902;8630
96;885;6874;8625
97;902;6818;8664
98;924;6755;8705
99;895;6724;8765
100;879;6678;8827
1;2438;4057;9889
2;1891;1007;13486
3;290;2073;14021
4;110;3349;12925
5;65;4505;11814
6;52;5626;10706
7;44;6632;9708
8;47;7578;8759
9;60;8396;7928
10;73;9093;7218
11;97;9684;6603
12;116;10268;6000
13;139;10753;5492
14;163;11175;5046
15;205;11483;4696
16;259;11699;4426
17;321;11807;4256
18;400;11844;4140
19;457;11785;4142
20;533;11662;4189
21;578;11489;4317
22;677;11243;4464
23;740;10968;4676
24;831;10608;4945
25;921;10187;5276
26;907;9818;5659
27;894;9478;6012
28;849;9258;6277
29;821;9058;6505
30;808;8921;6655
31;762;8823;6799
32;729;8807;6848
33;727;8742;6915
34;713;8737;6934
35;741;8688;6955
36;763;8639;6982
37;811;8561;7012
38;840;8440;7104
39;871;8285;7228
40;892;8098;7394
41;900;7952;7532
42;908;7819;7657
43;905;7613;7866
44;920;7481;7983
45;954;7294;8136
46;962;7099;8323
47;944;7011;8429
48;918;6931;8535
49;874;6857;8653
50;802;6907;8675
51;779;7002;8603
52;785;7071;8528
53;795;7080;8509
54;782;7160;8442
55;802;7188;8394
56;836;7212;8336
57;857;7191;8336
58;877;7117;8390
59;853;7126;8405
60;867;7120;8397
61;914;6995;8475
62;902;6964;8518
63;898;6956;8530
64;937;6920;8527
65;966;6775;8643
66;978;6669;8737
67;953;6568;8863
68;881;6555;8948
69;832;6596;8956
70;807;6723;8854
71;826;6733;8825
72;819;6812;8753
73;817;6827;8740
74;837;6917;8630
75;838;6941;8605
76;843;6964;8577
77;857;6957;8570
78;874;6946;8564
79;866;6918;8600
80;865;6906;8613
81;861;6860;8663
82;848;6882;8654
83;855;6909;8620
84;916;6848;8620
85;917;6810;8657
86;910;6740;8734
87;875;6733;8776
88;902;6764;8718
89;907;6734;8743
90;884;6714;8786
91;900;6651;8833
92;914;6626;8844
93;892;6609;8883
94;879;6637;8868
95;893;6655;8836
96;900;6690;8794
97;887;6748;8749
98;887;6707;8790
99;867;6718;8799
100;841;6735;8808
1;2486;3956;9942
2;1908;1002;13474
3;327;2051;14006
4;120;3299;12965
5;69;4463;11852
6;46;5641;10697
7;40;6702;9642
8;37;7639;8708
9;41;8503;7840
10;46;9266;7072
11;58;9889;6437
12;62;10449;5873
13;76;10959;5349
14;103;11374;4907
15;131;11714;4539
16;165;11992;4227
17;202;12213;3969
18;246;12339;3799
19;304;12417;3663
20;370;12404;3610
21;410;12354;3620
22;470;12220;3694
23;538;12091;3755
24;594;11830;3960
25;649;11588;4147
26;714;11261;4409
27;734;10945;4705
28;750;10637;4997
29;771;10395;5218
30;800;10115;5469
31;811;9859;5714
32;796;9637;5951
33;784;9480;6120
34;746;9345;6293
35;743;9177;6464
36;748;9089;6547
37;746;8990;6648
38;754;8919;6711
39;798;8738;6848
40;787;8625;6972
41;781;8528;7075
42;795;8436;7153
43;791;8385;7208
44;798;8318;7268
45;776;8297;7311
46;802;8202;7380
47;809;8173;7402
48;823;8075;7486
49;814;8058;7512
50;825;8001;7558
51;794;7999;7591
52;814;7980;7590
53;832;7881;7671
54;851;7830;7703
55;837;7720;7827
56;847;7662;7875
57;851;7583;7950
58;882;7533;7969
59;895;7384;8105
60;924;7282;8178
61;937;7167;8280
62;893;7061;8430
63;884;7003;8497
64;875;6982;8527
65;843;6965;8576
66;864;6948;8572
67;850;6915;8619
68;793;6959;8632
69;782;7033;8569
70;799;7069;8516
71;800;7106;8478
72;831;7124;8429
73;826;7127;8431
74;833;7113;8438
75;808;7100;8476
76;859;7129;8396
77;908;7075;8401
78;916;7038;8430
79;875;7015;8494
80;860;7063;8461
81;863;7088;8433
82;923;7003;8458
83;942;6896;8546
84;958;6773;8653
85;952;6717;8715
86;903;6693;8788
87;903;6663;8818
88;913;6660;8811
89;919;6607;8858
90;906;6610;8868
91;880;6558;8946
92;831;6587;8966
93;806;6696;8882
94;833;6711;8840
95;849;6750;8785
96;856;6736;8792
97;839;6763;8782
98;828;6793;8763
99;824;6862;8698
100;814;6936;8634
1;2558;4019;9807
2;1952;991;13441
3;321;2012;14051
4;131;3297;12956
5;73;4505;11806
6;48;5651;10685
7;41;6722;9621
8;41;7636;8707
9;46;8462;7876
10;57;9192;7135
11;69;9828;6487
12;80;10424;5880
13;93;10953;5338
14;114;11341;4929
15;151;11656;4577
16;177;11975;4232
17;221;12179;3984
18;278;12292;3814
19;328;12376;3680
20;376;12383;3625
21;446;12315;3623
22;512;12156;3716
23;573;11947;3864
24;623;11709;4052
25;708;11385;4291
26;792;11038;4554
27;859;10637;4888
28;886;10232;5266
29;917;9833;5634
30;938;9464;5982
31;994;9101;6289
32;998;8717;6669
33;966;8427;6991
34;938;8181;7265
35;910;7993;7481
36;883;7825;7676
37;846;7725;7813
38;808;7656;7920
39;769;7700;7915
40;749;7772;7863
41;759;7801;7824
42;769;7826;7789
43;773;7827;7784
44;798;7822;7764
45;824;7797;7763
46;834;7729;7821
47;846;7675;7863
48;879;7555;7950
49;934;7427;8023
50;939;7339;8106
51;951;7200;8233
52;945;7065;8374
53;960;6928;8496
54;974;6824;8586
55;911;6769;8704
56;909;6706;8769
57;896;6649;8839
58;889;6634;8861
59;862;6679;8843
60;854;6710;8820
61;864;6716;8804
62;833;6741;8810
63;781;6831;8772
64;773;6926;8685
65;764;7017;8603
66;781;7097;8506
67;799;7118;8467
68;815;7153;8416
69;894;7091;8399
70;916;7024;8444
71;930;6905;8549
72;874;6906;8604
73;863;6855;8666
74;918;6815;8651
75;895;6781;8708
76;869;6791;8724
77;887;6773;8724
78;878;6812;8694
79;879;6834;8671
80;867;6830;8687
81;895;6773;8716
82;897;6744;8743
83;917;6688;8779
84;930;6625;8829
85;885;6607;8892
86;869;6670;8845
87;849;6632;8903
88;863;6683;8838
89;880;6708;8796
90;874;6737;8773
91;845;6795;8744
92;839;6817;8728
93;807;6856;8721
94;825;6917;8642
95;832;6951;8601
96;850;6915;8619
97;874;6919;8591
98;883;6867;8634
99;890;6833;8661
100;876;6863;8645
1;2467;4109;9808
2;1981;1002;13401
3;322;2001;14061
4;119;3323;12942
5;87;4502;11795
6;57;5602;10725
7;49;6580;9755
8;40;7515;8829
9;39;8327;8018
10;42;9060;7282
11;56;9768;6560
12;69;10425;5890
13;87;10952;5345
14;113;11402;4869
15;142;11745;4497
16;172;12025;4187
17;181;12243;3960
18;240;12376;3768
19;273;12459;3652
20;308;12547;3529
21;350;12523;3511
22;418;12445;3521
23;461;12337;3586
24;489;12191;3704
25;549;12045;3790
26;579;11841;3964
27;627;11613;4144
28;661;11373;4350
29;699;11102;4583
30;701;10824;4859
31;700;10661;5023
32;687;10464;5233
33;708;10278;5398
34;706;10110;5568
35;721;9942;5721
36;743;9762;5879
37;744;9593;6047
38;751;9438;6195
39;736;9303;6345
40;720;9228;6436
41;723;9152;6509
42;726;9079;6579
43;739;8984;6661
44;728;8928;6728
45;739;8872;6773
46;774;8848;6762
47;794;8720;6870
48;826;8601;6957
49;853;8456;7075
50;884;8275;7225
51;909;8078;7397
52;903;7912;7569
53;842;7862;7680
54;861;7784;7739
55;859;7677;7848
56;869;7551;7964
57;826;7523;8035
58;842;7529;8013
59;839;7471;8074
60;800;7511;8073
61;796;7562;8026
62;825;7564;7995
63;862;7476;8046
64;845;7402;8137
65;878;7350;8156
66;917;7207;8260
67;915;7103;8366
68;895;7045;8444
69;850;7063;8471
70;798;7088;8498
71;801;7099;8484
72;816;7107;8461
73;820;7105;8459
74;835;7154;8395
75;826;7170;8388
76;859;7169;8356
77;880;7183;8321
78;879;7171;8334
79;901;7089;8394
80;894;6992;8498
81;884;6946;8554
82;896;6913;8575
83;925;6913;8546
84;945;6797;8642
85;939;6728;8717
86;918;6688;8778
87;900;6707;8777
88;863;6729;8792
89;863;6759;8762
90;885;6766;8733
91;858;6798;8728
92;815;6836;8733
93;785;6972;8627
94;801;7008;8575
95;833;7039;8512
96;864;7082;8438
97;888;7018;8478
98;908;6931;8545
99;939;6871;8574
100;927;6785;8672
1;2454;4066;9864
2;1983;991;13410
3;318;2020;14046
4;126;3279;12979
5;69;4501;11814
6;46;5631;10707
7;48;6677;9659
8;50;7602;8732
9;52;8425;7907
10;68;9128;7188
11;81;9776;6527
12;101;10354;5929
13;111;10859;5414
14;145;11281;4958
15;189;11630;4565
16;254;11822;4308
17;329;11904;4151
18;400;11915;4069
19;458;11920;4006
20;545;11775;4064
21;572;11588;4224
22;656;11336;4392
23;707;11080;4597
24;734;10810;4840
25;808;10476;5100
26;816;10156;5412
27;822;9858;5704
28;806;9610;5968
29;838;9373;6173
30;815;9211;6358
31;845;8992;6547
32;842;8812;6730
33;825;8626;6933
34;823;8509;7052
35;849;8382;7153
36;862;8260;7262
37;832;8140;7412
38;839;8053;7492
39;826;7954;7604
40;807;7906;7671
41;833;7849;7702
42;814;7793;7777
43;789;7784;7811
44;809;7759;7816
45;839;7703;7842
46;899;7546;7939
47;884;7471;8029
48;881;7433;8070
49;911;7364;8109
50;890;7279;8215
51;899;7174;8311
52;869;7169;8346
53;885;7112;8387
54;853;7049;8482
55;886;7028;8470
56;903;6921;8560
57;868;6928;8588
58;835;6971;8578
59;833;6971;8580
60;836;6966;8582
61;839;6994;8551
62;845;6975;8564
63;846;7004;8534
64;849;6998;8537
65;859;6996;8529
66;871;6937;8576
67;886;6906;8592
68;896;6863;8625
69;918;6867;8599
70;935;6802;8647
71;964;6660;8760
72;928;6612;8844
73;921;6596;8867
74;872;6604;8908
75;871;6626;8887
76;878;6650;8856
77;896;6627;8861
78;820;6688;8876
79;843;6691;8850
80;859;6706;8819
81;878;6710;8796
82;848;6731;8805
83;850;6753;8781
84;857;6820;8707
85;850;6844;8690
86;875;6856;8653
87;883;6829;8672
88;916;6797;8671
89;937;6713;8734
90;904;6714;8766
91;916;6667;8801
92;922;6607;8855
93;906;6560;8918
94;891;6513;8980
95;846;6561;8977
96;835;6649;8900
97;833;6764;8787
98;849;6745;8790
99;854;6740;8790
100;848;6771;8765
1;2468;4057;9859
2;1960;1022;13402
3;340;2032;14012
4;125;3308;12951
5;56;4508;11820
6;35;5668;10681
7;33;6745;9606
8;28;7656;8700
9;20;8525;7839
10;21;9294;7069
11;31;10003;6350
12;38;10575;5771
13;53;11090;5241
14;59;11536;4789
15;75;11942;4367
16;87;12294;4003
17;110;12589;3685
18;139;12863;3382
19;176;13008;3200
20;215;13093;3076
21;263;13131;2990
22;317;13106;2961
23;353;13025;3006
24;390;12937;3057
25;442;12783;3159
26;483;12626;3275
27;503;12422;3459
28;542;12215;3627
29;574;11988;3822
30;565;11812;4007
31;557;11645;4182
32;567;11480;4337
33;610;11288;4486
34;651;11078;4655
35;683;10829;4872
36;695;10642;5047
37;715;10441;5228
38;737;10229;5418
39;747;10036;5601
40;743;9857;5784
41;768;9639;5977
42;781;9448;6155
43;802;9270;6312
44;790;9081;6513
45;740;9004;6640
46;740;8890;6754
47;766;8784;6834
48;792;8692;6900
49;797;8600;6987
50;793;8512;7079
51;795;8445;7144
52;787;8375;7222
53;807;8274;7303
54;827;8177;7380
55;808;8074;7502
56;815;7965;7604
57;795;7946;7643
58;818;7873;7693
59;868;7760;7756
60;874;7668;7842
61;854;7590;7940
62;814;7532;8038
63;779;7563;8042
64;771;7553;8060
65;755;7622;8007
66;767;7609;8008
67;759;7662;7963
68;810;7640;7934
69;837;7622;7925
70;826;7534;8024
71;840;7491;8053
72;843;7463;8078
73;850;7442;8092
74;875;7374;8135
75;882;7266;8236
76;884;7179;8321
77;884;7138;8362
78;903;7035;8446
79;832;7055;8497
80;814;7082;8488
81;826;7120;8438
82;864;7100;8420
83;869;7053;8462
84;865;7023;8496
85;857;7017;8510
86;867;6980;8537
87;914;6931;8539
88;940;6845;8599
89;937;6780;8667
90;926;6751;8707
